company_num,Organization Name,Industry Groups,Industry_Index
16211,Hanger,Health Care,21
16215,NeoLight,Health Care,21
16216,Better PT,Health Care,21
16217,Nalu Medical,Health Care,21
16218,Babson Diagnostics,Health Care,21
16220,AEG Vision,Health Care,21
16221,Opticyte,Health Care,21
16223,Ivantis,Health Care,21
16230,Drive Medical,Health Care,21
16232,CapsoVision,Health Care,21
16233,Bioventus,Health Care,21
16235,Ancora Heart,Health Care,21
16236,Lia,Health Care,21
16239,Portal Instruments,Health Care,21
16240,Suneva Medical,Health Care,21
16242,AdhereTech,Health Care,21
16249,Sotera Wireless,Health Care,21
16254,Grin,Health Care,21
16255,Avive Solutions,Health Care,21
16260,CoNextions Medical,Health Care,21
16261,VertiFlex,Health Care,21
16263,EBR Systems,Health Care,21
16264,Hansen Medical,Health Care,21
16265,Providence Medical Technology,Health Care,21
16266,kegg,Health Care,21
16268,AlterG,Health Care,21
16269,Magnolia Medical Technologies,Health Care,21
16271,AcuFocus,Health Care,21
16272,Alydia Health,Health Care,21
16276,NinePoint Medical,Health Care,21
16277,OXOS Medical,Health Care,21
16280,Pulse Biosciences,Health Care,21
16281,Vesper Medical,Health Care,21
16283,VeeMed Inc.,Health Care,21
16287,CloudCath,Health Care,21
16288,Zenflow,Health Care,21
16291,Gala Therapeutics,Health Care,21
16294,Respicardia,Health Care,21
16295,Acessa Health,Health Care,21
16298,Sollis Health,Health Care,21
16299,Flowonix,Health Care,21
16301,Autonomic Technologies,Health Care,21
16302,AtaCor Medical,Health Care,21
16305,ShiraTronics,Health Care,21
16310,Mitralign,Health Care,21
16313,MicroPort Orthopedics,Health Care,21
16316,Trice Medical,Health Care,21
16317,LumiThera,Health Care,21
16318,InterShunt,Health Care,21
16320,Optovue,Health Care,21
16322,Accuity Delivery Systems,Health Care,21
16323,Forest Devices,Health Care,21
16324,Hyalex Orthopaedics,Health Care,21
16325,PhotoniCare,Health Care,21
16329,Brevitest Technologies,Health Care,21
16333,Abilitech Medical,Health Care,21
16335,Ivenix,Health Care,21
16340,Adavium,Health Care,21
16353,LensGen,Health Care,21
16363,Aria CV,Health Care,21
16364,Mobius Imaging,Health Care,21
16365,Sanguina,Health Care,21
16368,Centinel Spine,Health Care,21
16370,Dthera Sciences,Health Care,21
16375,Avenu Medical,Health Care,21
16377,410 Medical,Health Care,21
16379,TriVascular,Health Care,21
16380,NuVera Medical,Health Care,21
16386,MicroTransponder,Health Care,21
16388,Conformal Medical,Health Care,21
16392,Adona Medical,Health Care,21
16394,UpToDate,Health Care,21
16396,Valencia Technologies,Health Care,21
16398,RenovoRx,Health Care,21
16400,Charity Miles,Health Care,21
16403,CurvaFix,Health Care,21
16406,Reprieve Cardiovascular,Health Care,21
16407,Supira Medical,Health Care,21
16408,Contego Medical,Health Care,21
16415,Dynosense,Health Care,21
16418,Watermark Medical,Health Care,21
16421,OtoNexus Medical Technologies,Health Care,21
16422,iHear Medical,Health Care,21
16423,CareTaker Medical,Health Care,21
16430,Seno Medical Instruments,Health Care,21
16434,Leaf Healthcare,Health Care,21
16437,Tusker Medical,Health Care,21
16438,Treace Medical Concepts,Health Care,21
16440,Madorra,Health Care,21
16445,SentreHEART,Health Care,21
16448,HALO Diagnostics,Health Care,21
16450,Equinox,Health Care,21
16452,MURJ,Health Care,21
16453,Specific Diagnostics,Health Care,21
16455,Procyrion,Health Care,21
16456,SynapDx,Health Care,21
16459,Rinovum Women's Health,Health Care,21
16466,CSATS,Health Care,21
16469,SpaceOAR,Health Care,21
16470,Ossio,Health Care,21
16472,Heart Health Intelligence,Health Care,21
16473,Canary Health Technologies,Health Care,21
16474,Cardionomic,Health Care,21
16475,Saranas,Health Care,21
16478,Covenant Surgical Partners,Health Care,21
16480,Transcend Medical,Health Care,21
16482,ViaLase,Health Care,21
16484,PATH,Health Care,21
16497,PQ Bypass,Health Care,21
16499,Minnetronix,Health Care,21
16502,Dune Medical Devices,Health Care,21
16508,Curvo Labs,Health Care,21
16509,Claret Medical,Health Care,21
16511,Novaerus,Health Care,21
16517,NuPulseCV,Health Care,21
16518,Solace Therapeutics,Health Care,21
16519,Cianna Medical,Health Care,21
16523,Qspex Technologies,Health Care,21
16524,Apnimed,Health Care,21
16527,Summit Behavioral Healthcare,Health Care,21
16528,Nexeon Medsystems,Health Care,21
16530,Attune Medical,Health Care,21
16532,Avails Medical,Health Care,21
16534,Miro,Health Care,21
16535,Protech Home Medical,Health Care,21
16539,CyMedica,Health Care,21
16540,Osteal Therapeutics,Health Care,21
16543,IMRIS Inc.,Health Care,21
16546,X-COR Therapeutics,Health Care,21
16548,InterVene,Health Care,21
16551,Materna Medical,Health Care,21
16554,Svelte Medical Systems,Health Care,21
16555,Encore Dermatology,Health Care,21
16556,LensAR,Health Care,21
16558,AqueSys,Health Care,21
16560,DeVoro Medical,Health Care,21
16562,Vena Vitals,Health Care,21
16564,Cypris Medical,Health Care,21
16566,PAVmed,Health Care,21
16567,Innovative Health,Health Care,21
16577,Kalera Medical,Health Care,21
16579,Checkpoint Surgical,Health Care,21
16580,ProSomnus Sleep Technologies,Health Care,21
16583,TherOx,Health Care,21
16585,Shape Memory Medical,Health Care,21
16586,Zyga Technology,Health Care,21
16588,Miramar Labs,Health Care,21
16590,Vasoptic Medical,Health Care,21
16591,Vomaris Innovations,Health Care,21
16594,Hypothermia Devices,Health Care,21
16596,Ra Medical Systems,Health Care,21
16598,Nephros,Health Care,21
16600,Protaryx Medical,Health Care,21
16602,Airrosti Rehab Centers,Health Care,21
16604,Certa Dose,Health Care,21
16608,IsoRay,Health Care,21
16612,TYBR Health,Health Care,21
16619,Accumen,Health Care,21
16620,Cast21,Health Care,21
16624,Opus Medical Therapies,Health Care,21
16630,Vianova Health,Health Care,21
16631,Ascyrus Medical,Health Care,21
16632,Alievio,Health Care,21
16633,Edlogics,Health Care,21
16637,VisionCare Ophthalmic Technologies,Health Care,21
16639,NociMed,Health Care,21
16643,Nerd Skincare,Health Care,21
16645,Tactile Medical,Health Care,21
16646,Digital Medical Tech,Health Care,21
16649,MedShape,Health Care,21
16650,Schumacher Group,Health Care,21
16651,InControl Medical,Health Care,21
16653,S4 Medical,Health Care,21
16654,Boston Neurosciences Inc,Health Care,21
16657,AIQ Solutions,Health Care,21
16659,Notal Vision,Health Care,21
16660,Concept Medical,Health Care,21
16661,Spinal Kinetics,Health Care,21
16667,Bone Health Technologies,Health Care,21
16675,Capture Vascular,Health Care,21
16679,USGI Medical,Health Care,21
16682,Standard Bariatrics,Health Care,21
16686,Genicon,Health Care,21
16689,SeaStar Medical,Health Care,21
16693,TVA Medical,Health Care,21
16694,Somnera,Health Care,21
16695,Briteseed,Health Care,21
16696,Catalyst OrthoScience,Health Care,21
16699,BioSensics,Health Care,21
16703,ValenTx,Health Care,21
16705,Intuitive Surgical,Health Care,21
16706,Light Line Medical,Health Care,21
16708,Spark Biomedical,Health Care,21
16711,Novian Health,Health Care,21
16712,AvaSure Holdings,Health Care,21
16718,Cagent Vascular,Health Care,21
16720,SurgiQuest,Health Care,21
16724,Celleration,Health Care,21
16725,FIGMD,Health Care,21
16726,Obsidio,Health Care,21
16727,Eximis Surgical,Health Care,21
16730,Epicore Biosystems,Health Care,21
16731,Avitus Orthopaedics,Health Care,21
16733,Oralucent,Health Care,21
16738,RhinoSystems,Health Care,21
16739,Addiction Campuses of America,Health Care,21
16740,PerceptiMed,Health Care,21
16741,Syntheon,Health Care,21
16749,AssuraMed,Health Care,21
16750,UrSure,Health Care,21
16751,Tioga Medical,Health Care,21
16753,The Howard Hughes Medical Institute,Health Care,21
16762,AtheroMed,Health Care,21
16764,Capillary Biomedical,Health Care,21
16769,Good Night Medical,Health Care,21
16770,Accriva Diagnostics,Health Care,21
16771,"Arrinex, Inc.",Health Care,21
16772,eazyScripts,Health Care,21
16773,DFine,Health Care,21
16774,Hill-Rom,Health Care,21
16775,Saphena Medical,Health Care,21
16776,Flint Rehab,Health Care,21
16778,PharmRight,Health Care,21
16780,VitalFlo,Health Care,21
16784,SafKan Health,Health Care,21
16788,CardioInsight Technologies,Health Care,21
16790,Lineus Medical,Health Care,21
16792,Tear Film Innovations,Health Care,21
16795,Direct Urgent Care,Health Care,21
16800,"Freespira, Inc.",Health Care,21
16803,Previvo Genetics,Health Care,21
16807,Cardio Flow,Health Care,21
16808,Vesalio,Health Care,21
16809,Embolx,Health Care,21
16810,TAS Medical,Health Care,21
16811,Photomedex,Health Care,21
16812,Oculeve,Health Care,21
16814,Strata Skin Sciences,Health Care,21
16819,Xoran Technologies,Health Care,21
16822,Aethlon Medical,Health Care,21
16856,Embark Trucks,Transportation,38
16863,XPO,Transportation,38
16876,Cargomatic,Transportation,38
16903,Trackonomy Systems,Transportation,38
16911,Arrive Logistics,Transportation,38
16924,Scoot,Transportation,38
16926,YRC Worldwide,Transportation,38
16931,Leaf Logistics,Transportation,38
16932,Fleet,Transportation,38
16936,Luxe,Transportation,38
16938,Zuum transportation,Transportation,38
16956,Globatom,Transportation,38
16962,GlobalTranz,Transportation,38
16967,Syncreon,Transportation,38
16974,Scotty Labs,Transportation,38
17008,Armada,Transportation,38
17054,Loadsmart,Transportation,38
17062,Habitat Logistics,Transportation,38
17082,Perishable Shipping Solutions,Transportation,38
17091,FreightWeb,Transportation,38
17092,Landline,Transportation,38
17099,Post.Bid.Ship,Transportation,38
17108,Vantage Point Logistics,Transportation,38
17153,VeriTread,Transportation,38
17160,Flowspace,Transportation,38
17165,e2log,Transportation,38
17181,OLIMP,Transportation,38
17223,Trackter Systems,Transportation,38
17243,Enstructure,Transportation,38
17248,Stone Rooster Distributors,Transportation,38
17256,WOW Logistics,Transportation,38
17272,Sino-Global Shipping America,Transportation,38
17279,Relay Delivery,Transportation,38
17290,Dray Alliance,Transportation,38
17296,Fleeting,Transportation,38
17298,Port of Long Beach,Transportation,38
17318,Dematic,Transportation,38
17330,Viaopt,Transportation,38
17346,Janel World Trade,Transportation,38
17349,Transportation Insight,Transportation,38
17356,C.H. Robinson,Transportation,38
17365,Astra,Transportation,38
17380,FitzMark,Transportation,38
17385,J.B. Hunt Transport,Transportation,38
17389,GEP,Transportation,38
17391,ESI Logistics,Transportation,38
17395,ReTrans,Transportation,38
17412,AIT Worldwide,Transportation,38
17413,"Ryder System, Inc",Transportation,38
17422,Pegasus Logistics Group,Transportation,38
17423,Amware,Transportation,38
17451,Rocketail,Transportation,38
17481,RideConnect LLC,Transportation,38
17500,FRAYT,Transportation,38
17501,Ford Smart Mobility,Transportation,38
17503,Atlas World Group,Transportation,38
17510,Capital City Trucking,Transportation,38
17512,Matson,Transportation,38
17518,Perko Worldwide Corporation,Transportation,38
17523,Saddle Creek Logistics Services,Transportation,38
17542,Priority Solutions International,Transportation,38
17553,Hub Group,Transportation,38
17556,Kangaruu,Transportation,38
17559,Bear Fiber,Transportation,38
17564,Worldwide Express,Transportation,38
17569,American Refrigerated Express,Transportation,38
17571,Norfolk Southern Corporation,Transportation,38
17575,Americold Realty,Transportation,38
17580,NFI Industries,Transportation,38
17584,The Evans Network of Companies,Transportation,38
17592,Capstone Logistics,Transportation,38
17597,Shipito,Transportation,38
17609,Tideworks Technology,Transportation,38
17610,Wilson Logistics,Transportation,38
17611,Nolan Transportation Group,Transportation,38
17617,Innovel Solutions,Transportation,38
17619,Storage Solutions,Transportation,38
17623,Penske Logistics,Transportation,38
17629,"Apex Supply Chain Technologies, LLC",Transportation,38
17647,Visible Supply Chain Management,Transportation,38
17655,MNX Global Logistics,Transportation,38
17666,Container Connection,Transportation,38
17671,24 HOUR MAYTAG LAUNDRY,Clothing and Apparel,5
17672,Accommodation Mollen,Real Estate,32
17673,Accurate Janitorial Services,Real Estate,32
17674,AJ Services,Real Estate,32
17675,Akron Area Commercial Cleaning,Real Estate,32
17684,Automatic Laundry,Clothing and Apparel,5
17686,Best Cleaners,Clothing and Apparel,5
17687,Bio-One Charleston,Clothing and Apparel,5
17693,Cameo Cleaners | Dry Cleaners NYC,Clothing and Apparel,5
17703,Crown Health Care Laundry Services,Clothing and Apparel,5
17704,Davidson Supply Co.,Real Estate,32
17707,DesignPac Gifts,Administrative Services,0
17708,"Dirt Busters House Cleaning, Inc",Administrative Services,0
17711,Downtown Maid,Administrative Services,0
17714,Eco Earth Cleaning Services,Real Estate,32
17715,Ecosmart US LLC,Administrative Services,0
17718,Emerald Coast Xtreme Steam LLC,Real Estate,32
17719,ER Maids of Charlotte,Administrative Services,0
17722,Fashion Cleaners,Clothing and Apparel,5
17725,Fox Cleaners,Clothing and Apparel,5
17730,Gina's Housekeeping,Real Estate,32
17731,Gmaids,Administrative Services,0
17733,Greenforce Clean Team Co,Administrative Services,0
17736,Heavenly Scent Professionals LLC,Administrative Services,0
17748,K & B Laundry Service,Clothing and Apparel,5
17754,Lemon Clear Cleaning Service,Real Estate,32
17755,Life Laundry,Clothing and Apparel,5
17764,Maid Marines Cleaning Service,Administrative Services,0
17765,Maid Right Franchising,Clothing and Apparel,5
17769,Martin Ray Laundry Systems,Clothing and Apparel,5
17771,MediClean,Clothing and Apparel,5
17778,Norcal Pottery Products,Administrative Services,0
17781,Office Clean America,Real Estate,32
17783,Old Fashioned Janitorial,Real Estate,32
17784,Orange Glo International,Clothing and Apparel,5
17790,"ProClean Power & Soft Wash, LLC.",Real Estate,32
17793,R & R Janitorial Services inc.,Real Estate,32
17798,Shapell Industries,Administrative Services,0
17806,TERSUS Solutions,Clothing and Apparel,5
17815,TLC Janitorial Service,Real Estate,32
17816,Total Maintenance Services,Real Estate,32
17826,Welcome Home,Real Estate,32
20078,Home Team Marketing,Sales and Marketing,33
20168,Archetype,Sales and Marketing,33
20212,Wisio,Sales and Marketing,33
20257,SHIFT Communications,Sales and Marketing,33
20281,The Influencer Marketing Factory - Influencer Marketing Agency,Sales and Marketing,33
20307,Atypical Digital,Sales and Marketing,33
20336,MRM//McCann,Sales and Marketing,33
20345,FloorForce,Sales and Marketing,33
20368,Indigo Slate,Sales and Marketing,33
20434,Company Cubed,Sales and Marketing,33
20440,#1 Phoenix SEO | Arizona's Premier Search Marketing Company,Sales and Marketing,33
20442,HomeActions,Sales and Marketing,33
20443,LeadOwl,Sales and Marketing,33
20445,MyCity Social,Sales and Marketing,33
20497,Internet Marketing Team,Sales and Marketing,33
20518,Facilius Inc,Sales and Marketing,33
20582,RevEngine Marketing,Sales and Marketing,33
20605,WINTR,Sales and Marketing,33
20608,"Apiary Digital, LLC",Sales and Marketing,33
20615,The Search Agency,Sales and Marketing,33
20640,Draft,Sales and Marketing,33
20651,Hedgehog Development,Sales and Marketing,33
20674,Stratagon,Sales and Marketing,33
20714,Garfield Group,Sales and Marketing,33
21572,Dispo,Internet Services,23
21748,412 Networks Inc.,Internet Services,23
21868,GROWLr,Internet Services,23
21869,Citymixr,Internet Services,23
21885,Bebo,Internet Services,23
21897,Uttpic,Internet Services,23
21982,Social Mama,Internet Services,23
22033,LEVELS,Internet Services,23
22042,StartUpWind,Internet Services,23
22102,CONCEPT.app,Internet Services,23
22135,findSisterhood,Internet Services,23
22164,Blazin' Babes,Internet Services,23
22178,FreeElective,Internet Services,23
22316,oneGreek,Internet Services,23
22324,"Insider Guides, Inc.",Internet Services,23
22350,"Socibd, Inc.",Internet Services,23
22352,Myspace.ge,Internet Services,23
22366,Tiz,Internet Services,23
22437,SoFi,Financial Services,16
22447,Alliant Insurance Services,Financial Services,16
